sold,days,discount,price,r2M,MonthList,MonthSold,NumList,NumPC,NumSold
1,141,28.0,540000,0.61,6,10,1,3,2
1,159,2.299999999999997,1336000,1.5,5,10,1,0,2
1,269,92.4,106000,0.12,1,10,3,8,3
1,219,17.599999999999994,700000,1.31,4,11,6,4,2
1,106,0.0,999999,1.38,2,6,2,0,3
1,56,6.700000000000003,390000,0.54,3,5,2,1,2
1,321,19.5,523500,0.72,6,4,3,8,2
1,86,2.700000000000003,1100000,1.52,1,4,4,3,5
1,198,12.700000000000003,610000,0.84,8,3,1,4,1
1,205,5.299999999999997,946000,1.31,8,3,1,4,3
1,266,21.900000000000006,780000,1.08,6,2,3,3,1
1,294,11.5,1300000,1.8,4,2,3,4,2
1,213,2.799999999999997,967000,1.34,7,2,2,1,3
1,250,19.700000000000003,662500,0.92,5,2,1,5,1
1,103,0.0,784900,1.09,10,1,2,1,2
1,84,3.4000000000000057,420000,0.58,10,1,1,0,2
1,240,15.299999999999997,973000,1.35,4,12,1,2,1
1,195,8.0,782000,1.08,5,11,1,1,1
1,155,13.799999999999997,1370000,1.9,5,10,1,0,2
1,89,0.20000000000000284,583500,0.81,7,10,3,0,2
1,87,1.5999999999999943,855000,1.18,7,9,3,3,5
1,78,2.5999999999999943,925000,1.28,7,9,1,0,2
1,314,5.0,4750000,3.62,7,6,3,3,2
1,230,1.2000000000000028,2025000,1.54,10,5,1,0,2
1,282,9.299999999999997,902500,0.69,8,5,2,3,2
1,119,1.5,1675000,1.28,1,5,2,3,3
1,109,0.20000000000000284,827000,0.63,2,5,1,0,2
1,100,2.5,1390000,1.06,2,5,2,0,2
1,105,8.099999999999994,1975000,1.5,2,5,1,0,1
1,351,20.0,1160000,0.88,6,5,2,6,2
1,175,7.400000000000006,647000,0.49,11,5,1,1,3
1,118,1.7000000000000028,952500,0.73,1,5,2,2,4
1,151,0.4000000000000057,945000,0.72,12,5,2,2,2
1,392,18.599999999999994,5900000,4.5,4,5,3,3,1
1,121,6.400000000000006,1100000,0.84,1,5,2,1,2
1,112,7.900000000000006,1100000,0.84,1,5,1,0,1
1,111,4.599999999999994,1335000,1.02,1,5,1,0,1
1,321,25.0,825000,0.63,6,5,1,3,1
1,161,99.5,5000,0.0,11,5,3,1,2
1,92,1.5999999999999943,1195000,0.91,1,5,2,1,2
1,106,5.700000000000003,1555000,1.18,1,4,2,0,2
1,174,20.400000000000006,2900000,2.21,11,4,4,5,2
1,194,5.700000000000003,1085000,0.83,10,4,2,1,3
1,297,22.0,1400000,1.07,6,4,1,3,4
1,316,17.700000000000003,1315000,1.0,6,4,3,3,1
1,65,0.0,1295000,0.99,2,4,1,0,1
1,197,9.799999999999997,947000,0.72,9,4,2,1,2
1,257,8.900000000000006,2300000,1.75,7,4,2,2,3
1,128,7.700000000000003,830000,0.63,11,4,2,3,3
1,106,21.099999999999994,788000,0.6,12,3,1,2,2
1,234,11.0,1780000,1.36,7,3,5,4,3
1,359,24.900000000000006,630000,0.48,3,3,1,5,1
1,174,6.900000000000006,1350000,1.03,9,3,1,1,1
1,257,20.200000000000003,1825000,1.39,6,2,1,2,2
1,133,8.0,643000,0.49,10,2,1,0,1
1,153,6.200000000000003,778000,0.59,9,2,2,1,1
1,104,0.5,825000,0.63,11,2,2,2,1
1,273,19.099999999999994,805000,0.61,5,2,1,2,1
1,357,28.599999999999994,1925000,1.47,2,1,2,4,1
1,190,21.099999999999994,765000,0.58,7,1,1,4,1
1,125,9.200000000000003,907750,0.69,9,1,2,0,3
1,136,6.0,676200,0.52,9,1,1,0,1
1,120,21.299999999999997,1800000,1.37,9,1,2,3,3
1,229,15.400000000000006,1100000,0.84,6,1,2,1,1
1,318,15.799999999999997,2100000,1.6,2,1,4,1,1
1,235,13.099999999999994,1125000,0.86,5,1,2,1,3
1,221,14.400000000000006,1625000,1.24,6,1,2,2,2
1,110,8.599999999999994,960000,0.73,9,1,1,2,2
1,73,3.5999999999999943,795000,0.61,10,12,1,0,1
1,268,27.0,4595000,3.5,3,12,4,8,2
1,276,28.5,1930000,1.47,3,12,1,6,2
1,307,25.099999999999994,785000,0.6,2,12,4,4,2
1,113,7.799999999999997,645000,0.49,8,12,1,0,1
1,112,6.5,1099000,0.84,8,12,2,3,1
1,125,8.0,575000,0.44,8,12,1,1,1
1,96,11.900000000000006,1258000,0.96,9,12,1,1,1
1,90,3.700000000000003,1685000,1.28,9,12,2,0,1
1,152,8.0,2750000,2.1,7,12,3,0,4
1,77,4.799999999999997,570000,0.43,9,12,1,0,1
1,300,13.099999999999994,1065000,0.81,2,12,3,4,3
1,195,18.299999999999997,980000,0.75,5,12,2,5,2
1,204,10.700000000000003,1045000,0.8,5,12,1,3,1
1,84,0.0,1785000,1.36,9,12,1,0,1
1,174,14.200000000000003,600000,0.46,6,11,1,2,1
1,78,2.9000000000000057,825000,0.63,9,11,3,1,4
1,75,5.700000000000003,1400000,1.07,9,11,2,0,2
1,161,2.700000000000003,875000,0.67,6,11,2,0,2
1,239,11.200000000000003,3440000,2.62,4,11,4,1,4
1,113,1.9000000000000057,785000,0.6,8,11,2,3,2
1,203,10.0,1885000,1.44,5,11,1,1,2
1,262,6.0,675000,0.51,2,11,2,4,1
1,249,21.5,2585000,1.97,3,11,2,2,3
1,160,1.2000000000000028,1705000,1.3,6,11,1,0,2
1,224,15.700000000000003,800000,0.61,4,11,3,11,2
1,267,11.799999999999997,4100000,3.12,2,11,3,1,2
1,60,0.0,1050000,0.8,9,11,3,0,3
1,183,9.700000000000003,1170000,0.89,5,10,1,2,1
1,105,0.0,745000,0.57,7,10,3,1,3
1,323,22.299999999999997,835000,0.64,12,10,1,4,2
1,96,4.0,1800000,1.37,7,10,4,0,4
1,149,2.799999999999997,656250,0.5,5,10,3,4,2
1,106,9.799999999999997,1200000,0.91,6,10,1,1,1
1,157,0.0,1019000,0.78,5,10,1,0,4
1,138,5.5,1275000,0.97,5,10,2,3,1
1,203,21.5,530000,0.4,3,10,1,4,1
1,200,8.299999999999997,1100000,0.84,3,10,2,2,2
1,143,14.700000000000003,960000,0.73,5,9,2,5,3
1,121,1.9000000000000057,1300000,0.99,5,9,1,0,1
1,240,7.700000000000003,885000,0.67,1,9,1,0,1
1,83,10.5,760000,0.58,7,9,1,1,1
1,117,8.900000000000006,1685000,1.28,6,9,1,1,2
1,113,4.900000000000006,655000,0.5,5,9,1,1,1
1,111,3.200000000000003,657500,0.5,5,9,1,0,1
1,91,6.5,795000,0.61,6,9,5,5,6
1,104,13.299999999999997,1125000,0.86,6,9,1,2,1
1,139,9.700000000000003,1435000,1.09,5,9,3,1,2
1,76,2.0999999999999943,2150000,2.57,1,4,1,0,3
1,188,6.400000000000006,2335000,2.79,9,4,5,0,3
1,145,9.900000000000006,1500000,1.79,9,1,1,0,3
1,176,8.5,685000,0.82,7,1,1,1,1
1,62,0.9000000000000057,2625000,3.13,11,1,1,0,2
1,71,1.7000000000000028,2900000,3.46,10,12,1,0,2
1,306,23.400000000000006,1800000,2.15,1,12,4,3,3
1,104,4.5,950000,1.13,7,10,1,0,1
1,459,92.1,150000,0.18,7,8,3,6,3
1,207,17.400000000000006,487082,0.58,3,9,2,4,4
1,111,3.5,695000,0.83,6,9,2,2,2
1,177,18.5,1100000,1.0,11,5,1,1,1
1,214,15.200000000000003,1220000,1.11,10,5,3,2,2
1,405,15.5,1010000,0.92,3,5,1,3,2
1,309,24.900000000000006,2020000,1.84,6,5,3,4,2
1,195,13.0,1120000,1.02,10,4,2,0,1
1,376,32.400000000000006,1135000,1.03,4,4,5,7,2
1,119,3.0999999999999943,1550000,1.41,12,4,1,1,2
1,224,12.099999999999994,790000,0.72,8,3,2,1,2
1,217,22.099999999999994,925000,0.84,8,3,2,3,1
1,217,8.900000000000006,800000,0.73,8,3,2,2,1
1,252,21.299999999999997,1800000,1.64,6,2,3,1,1
1,111,5.299999999999997,1136000,1.03,9,1,1,0,1
1,186,23.200000000000003,920000,0.84,7,1,8,9,3
1,301,3.4000000000000057,2300000,2.09,2,12,4,2,2
1,186,1.7000000000000028,590000,0.54,6,12,1,0,1
1,200,28.900000000000006,1265000,1.15,5,12,1,1,1
1,232,14.5,1255000,1.14,3,11,4,3,3
1,186,17.799999999999997,1068000,0.97,5,11,1,4,2
1,123,3.5,915000,0.83,7,11,4,3,2
1,312,25.400000000000006,2200000,2.0,12,10,3,2,2
1,232,3.200000000000003,1198000,1.09,2,10,2,4,2
1,348,7.799999999999997,1475000,1.34,10,10,3,3,1
1,207,21.5,1875000,1.7,3,9,2,2,2
1,84,20.099999999999994,1038000,0.96,3,6,1,0,1
1,88,2.299999999999997,780000,0.72,3,6,1,0,1
1,61,5.299999999999997,945000,0.88,4,6,3,1,2
1,98,5.900000000000006,1200000,1.11,2,5,1,0,4
1,216,15.0,840000,0.78,10,5,1,2,2
1,433,23.099999999999994,1170000,1.08,3,5,1,6,4
1,169,16.400000000000006,1170000,1.08,11,5,4,4,2
1,239,15.599999999999994,1140000,1.06,9,5,2,2,2
1,139,3.5,915000,0.85,12,4,1,0,1
1,300,20.099999999999994,2705400,2.5,6,4,1,2,2
1,300,19.400000000000006,925000,0.86,6,4,1,4,1
1,366,11.099999999999994,1500000,1.39,4,4,3,4,2
1,172,8.900000000000006,910000,0.84,9,3,2,1,1
1,322,3.0999999999999943,630000,0.58,4,2,1,4,3
1,145,6.400000000000006,1355000,1.25,9,2,2,0,1
1,147,10.700000000000003,1339988,1.24,9,2,1,1,1
1,245,38.1,822500,0.76,5,1,4,0,1
1,107,11.099999999999994,855000,0.79,10,1,1,1,2
1,283,18.599999999999994,1300000,1.2,4,1,6,18,2
1,321,0.0,1100000,1.02,2,1,2,4,1
1,148,8.0,1275000,1.18,8,1,1,0,4
1,475,27.700000000000003,1930000,1.79,9,1,3,3,2
1,321,42.2,1150000,1.06,2,1,1,2,1
1,200,17.599999999999994,1400000,1.3,5,11,1,2,2
1,321,28.299999999999997,1900000,1.76,1,11,1,2,3
1,122,8.599999999999994,730000,0.68,7,11,1,1,1
1,142,10.400000000000006,680000,0.63,6,11,1,1,1
1,174,15.5,1120000,1.04,5,11,1,1,2
1,106,8.5,730000,0.68,7,11,2,0,4
1,98,0.0,857000,0.79,7,10,2,0,1
1,411,13.0,999000,0.92,9,10,3,5,3
1,258,12.799999999999997,1525000,1.41,2,10,2,2,1
1,195,8.900000000000006,900000,0.83,4,10,1,1,2
1,86,16.900000000000006,2150000,1.99,7,10,1,0,2
1,143,12.0,1650000,1.53,5,10,1,1,1
1,174,3.299999999999997,955000,0.88,4,10,1,2,1
1,192,10.200000000000003,1247000,1.15,3,9,1,2,1
1,154,9.599999999999994,805000,0.75,4,9,1,0,1
1,196,14.200000000000003,1030000,0.95,3,9,2,2,1
1,81,2.4000000000000057,956000,1.09,3,6,1,0,1
1,133,2.0999999999999943,1467000,1.67,1,5,1,0,2
1,203,27.700000000000003,650000,0.74,10,5,1,1,1
1,134,3.299999999999997,1015000,1.15,12,5,1,0,1
1,195,14.5,930000,1.06,10,5,1,1,1
1,173,11.0,1135000,1.29,11,5,2,11,4
1,106,6.700000000000003,1050000,1.19,1,5,1,0,2
1,219,12.700000000000003,842000,0.96,9,4,2,2,2
1,379,13.200000000000003,1465000,1.67,4,4,1,4,1
1,382,26.5,1462000,1.66,3,4,1,5,1
1,194,5.299999999999997,1325000,1.51,9,4,1,0,1
1,284,67.7,416500,0.47,6,3,2,3,3
1,317,13.299999999999997,1625000,1.85,5,3,1,0,2
1,518,25.099999999999994,1030000,1.17,11,4,1,2,1
1,281,22.400000000000006,842000,0.96,5,2,3,4,1
1,467,99.6,3975,0.0,11,2,2,2,2
1,6,7.099999999999994,1753500,1.99,1,1,3,5,2
1,350,22.200000000000003,3888000,4.42,2,1,3,0,4
1,79,4.799999999999997,760000,0.86,10,1,1,0,1
1,256,2.5,1265000,1.44,5,1,4,1,2
1,198,28.799999999999997,855000,0.97,6,1,1,0,1
1,238,9.400000000000006,940000,1.07,5,1,1,2,1
1,162,12.0,872000,0.99,7,1,1,2,2
1,170,6.400000000000006,925000,1.05,7,1,4,2,3
1,61,9.0,635000,0.72,10,12,1,0,1
1,185,19.400000000000006,750000,0.85,6,12,1,1,1
1,147,4.099999999999994,957500,1.09,6,11,2,3,2
1,70,8.0,735000,0.84,8,10,1,0,1
1,365,22.0,1559000,1.77,10,10,1,4,1
1,182,14.400000000000006,2300000,2.62,4,10,3,1,3
1,164,13.200000000000003,1300000,1.48,4,9,1,1,1
1,81,3.0999999999999943,770000,0.5,2,5,1,0,1
1,367,39.9,2525000,1.64,5,5,1,3,1
1,316,30.200000000000003,550000,0.36,6,4,1,3,1
1,127,0.0,1888000,1.23,11,4,1,0,1
1,526,19.799999999999997,2000000,1.3,10,3,1,0,2
1,143,10.400000000000006,1201000,0.78,10,3,3,2,2
1,151,10.400000000000006,830000,0.54,10,3,1,1,1
1,313,17.099999999999994,1880000,1.22,4,2,2,1,1
1,8,15.700000000000003,4300000,2.8,1,2,2,1,1
1,248,18.5,2690000,1.75,5,1,5,23,2
1,251,17.599999999999994,700000,0.46,5,1,2,4,3
1,352,16.900000000000006,2150000,1.4,1,1,1,2,1
1,151,11.799999999999997,3350000,2.18,8,1,3,2,5
1,166,12.700000000000003,1681000,1.09,7,12,1,1,1
1,252,10.299999999999997,1300000,0.85,4,12,2,4,1
1,189,3.5999999999999943,760000,0.49,5,12,1,0,2
1,410,17.400000000000006,4750000,3.09,10,11,1,0,3
1,206,13.200000000000003,1960000,1.27,5,11,2,0,2
1,345,28.5,2500000,1.63,12,11,1,2,1
1,132,3.5999999999999943,510000,0.33,6,11,1,1,3
1,238,99.6,3500,0.0,3,11,2,3,3
1,68,8.900000000000006,815000,0.53,8,10,3,0,2
1,147,18.799999999999997,2600000,1.69,6,10,2,0,1
1,375,28.299999999999997,3800000,2.47,10,10,2,4,2
1,37,6.0,750000,0.49,9,10,2,0,3
1,175,21.599999999999994,6500000,4.23,4,10,2,0,1
1,245,53.7,1850000,1.2,1,10,1,3,2
1,509,33.900000000000006,1850000,1.2,5,10,1,2,1
1,117,0.0,849000,0.61,1,5,3,4,2
1,278,15.900000000000006,799000,0.57,8,5,3,4,5
1,113,6.599999999999994,1260000,0.9,1,5,2,1,2
1,248,17.799999999999997,1890000,1.35,9,5,1,1,2
1,298,22.099999999999994,1400000,1.0,7,5,1,4,1
1,349,14.200000000000003,3475000,2.49,5,5,3,3,2
1,180,19.400000000000006,4030000,2.88,11,5,6,3,1
1,175,3.200000000000003,1765000,1.26,11,5,1,0,1
1,105,3.0,1550000,1.11,1,5,1,0,1
1,293,9.5,3890500,2.78,7,4,2,0,2
1,188,13.200000000000003,1974500,1.41,10,4,1,2,2
1,377,11.0,1500000,1.07,3,4,1,2,4
1,334,12.200000000000003,1975000,1.41,5,4,1,1,3
1,202,11.400000000000006,1505000,1.08,9,4,1,2,2
1,262,25.900000000000006,2955000,2.11,7,3,1,3,1
1,308,9.400000000000006,3125000,2.24,5,4,1,1,3
1,160,3.9000000000000057,1225000,0.88,10,3,5,1,2
1,62,1.5,1615000,1.16,1,3,1,0,2
1,180,7.299999999999997,1390000,0.99,9,3,2,1,2
1,133,11.599999999999994,1900000,1.36,10,3,1,0,1
1,144,7.099999999999994,1300000,0.93,10,3,2,0,3
1,194,13.099999999999994,868500,0.62,8,3,1,2,2
1,308,15.5,1520000,1.09,4,3,5,3,2
1,168,12.0,1125000,0.81,9,2,1,0,2
1,283,17.400000000000006,1270000,0.91,5,2,1,3,1
1,350,14.599999999999994,1280000,0.92,3,2,2,7,1
1,222,1.5,1210000,0.87,7,2,2,0,3
1,148,3.299999999999997,1545000,1.11,9,2,1,0,2
1,77,3.5,1375000,0.98,11,2,1,0,1
1,317,11.0,3850000,2.75,3,2,2,3,3
1,130,10.0,675000,0.48,9,1,1,1,2
1,269,19.299999999999997,2300000,1.65,4,1,1,1,1
1,123,6.599999999999994,2325000,1.66,9,1,3,4,3
1,104,7.5,1410000,1.01,10,1,3,1,4
1,94,4.900000000000006,1425000,1.02,10,1,1,0,1
1,217,5.0,3800000,2.72,6,1,3,1,1
1,105,2.0,1450000,1.04,9,1,5,0,2
1,244,8.599999999999994,1370000,0.98,5,1,1,1,1
1,174,15.599999999999994,1180500,0.84,7,1,1,1,1
1,259,21.0,1735000,1.24,4,1,1,2,1
1,121,0.0,1200000,0.86,8,12,2,0,2
1,102,13.5,1600000,1.14,9,12,1,1,1
1,92,1.7999999999999972,820000,0.59,9,12,1,0,2
1,174,4.799999999999997,2950000,2.11,6,12,1,0,2
1,188,10.5,4025000,2.88,6,12,2,0,2
1,275,18.099999999999994,1187000,0.85,3,12,1,4,2
1,87,14.5,999000,0.71,9,12,1,0,3
1,140,0.0,1150000,0.82,7,12,1,0,1
1,146,6.799999999999997,2698000,1.93,7,12,2,1,3
1,213,6.599999999999994,1680000,1.2,4,11,2,1,2
1,139,7.599999999999994,1505000,1.08,7,11,4,2,2
1,201,8.700000000000003,1460000,1.04,5,11,1,1,1
1,158,13.400000000000006,1775000,1.27,6,11,1,2,2
1,61,4.5,2100000,1.5,9,11,5,1,3
1,203,13.099999999999994,1325000,0.95,4,11,1,2,1
1,122,0.0,1479000,1.06,7,11,4,0,1
1,130,3.799999999999997,1470000,1.05,6,11,2,1,2
1,162,6.099999999999994,3000000,2.15,5,10,1,0,2
1,182,21.599999999999994,1800000,1.29,4,10,1,2,1
1,141,6.5,1710000,1.22,5,9,1,0,2
1,483,16.599999999999994,1250000,0.89,6,9,2,3,2
1,98,0.0,978000,0.7,6,9,1,0,1
1,96,1.4000000000000057,1527000,1.09,6,9,2,0,2
1,153,7.700000000000003,1410000,1.01,4,9,4,0,2
1,224,19.599999999999994,1125000,0.81,2,9,1,2,1
1,434,15.400000000000006,1935000,1.38,7,9,1,4,2
1,239,3.5999999999999943,750000,1.34,10,6,3,0,2
1,91,7.5,583000,1.04,3,6,1,0,1
1,95,12.099999999999994,781000,1.39,3,6,1,1,2
1,97,9.299999999999997,1025000,1.83,3,6,1,0,1
1,87,0.0,649000,1.16,2,5,1,0,1
1,127,2.0,965000,1.72,12,5,1,0,1
1,239,0.0,619000,1.11,9,5,1,0,1
1,68,6.5,710000,1.27,2,4,1,0,1
1,128,5.5,520000,0.93,12,4,1,0,1
1,334,11.099999999999994,577000,1.03,5,4,2,5,2
1,38,3.0999999999999943,745000,1.33,3,4,4,3,3
1,269,25.700000000000003,430000,0.77,7,4,5,10,4
1,99,2.4000000000000057,770000,1.38,1,4,2,0,3
1,335,5.200000000000003,880000,1.57,5,4,4,3,2
1,215,5.900000000000006,672500,1.2,8,4,1,1,3
1,258,7.200000000000003,630000,1.12,7,4,1,4,1
1,180,0.0,868000,1.55,10,4,1,0,2
1,184,0.9000000000000057,890000,1.59,9,3,1,0,2
1,131,20.700000000000003,475000,0.85,11,3,1,1,1
1,201,12.799999999999997,540000,0.96,9,3,1,3,1
1,137,4.599999999999994,800000,1.43,11,3,2,0,2
1,161,0.20000000000000284,629000,1.12,10,3,1,0,1
1,187,8.200000000000003,825000,1.47,9,3,1,0,3
1,200,13.099999999999994,685000,1.22,9,3,2,6,2
1,146,5.700000000000003,660000,1.18,10,3,1,0,1
1,150,2.5,730000,1.3,10,3,1,0,2
1,143,4.5,654500,1.17,10,3,2,0,2
1,125,4.700000000000003,685000,1.22,11,3,1,1,1
1,136,5.400000000000006,752000,1.34,10,3,2,2,1
1,146,6.299999999999997,655000,1.17,10,3,1,0,1
1,280,11.599999999999994,1015000,1.81,6,3,1,1,1
1,187,11.0,800000,1.43,8,3,4,8,3
1,94,2.0999999999999943,645000,1.15,11,2,2,2,2
1,126,5.900000000000006,930000,1.66,10,2,3,1,2
1,386,9.900000000000006,630000,1.12,2,2,3,3,4
1,239,3.200000000000003,676667,1.21,6,2,1,0,2
1,203,10.0,540000,0.96,8,2,1,2,1
1,81,0.5999999999999943,765000,1.37,11,2,1,0,1
1,260,8.799999999999997,820000,1.46,5,2,1,1,1
1,218,3.799999999999997,788000,1.41,7,2,1,0,1
1,458,10.200000000000003,519000,0.93,11,2,2,0,2
1,175,11.599999999999994,608000,1.09,8,2,3,3,3
1,207,14.099999999999994,540000,0.96,7,2,3,1,2
1,104,7.599999999999994,858000,1.53,10,1,2,0,1
1,139,2.5,662000,1.18,9,1,1,0,2
1,139,6.799999999999997,605000,1.08,8,1,3,2,2
1,210,9.799999999999997,775000,1.38,6,1,1,3,3
1,111,2.9000000000000057,640000,1.14,9,1,2,0,2
1,284,9.599999999999994,650000,1.16,3,1,1,0,1
1,181,11.099999999999994,710000,1.27,7,1,1,1,1
1,280,90.6,1058000,1.89,3,1,1,2,2
1,289,12.299999999999997,1200000,2.14,3,12,3,5,2
1,177,5.700000000000003,895000,1.6,6,12,1,1,2
1,113,0.9000000000000057,731000,1.31,8,12,2,1,2
1,336,10.799999999999997,855000,1.53,1,12,3,2,3
1,319,16.599999999999994,600000,1.07,1,12,1,3,1
1,150,9.0,600000,1.07,7,12,1,0,1
1,190,12.700000000000003,610000,1.09,5,12,1,6,1
1,310,16.799999999999997,998000,1.78,1,12,1,5,1
1,335,9.5,525000,0.94,12,11,1,2,2
1,170,4.0,690000,1.23,6,11,1,2,1
1,118,5.099999999999994,768000,1.37,7,11,2,0,1
1,66,1.2000000000000028,829000,1.48,9,11,1,0,1
1,141,9.599999999999994,920000,1.64,6,11,1,0,1
1,9,5.400000000000006,850000,1.52,10,11,2,5,1
1,122,7.099999999999994,650000,1.16,7,11,1,1,2
1,145,10.900000000000006,845000,1.51,6,10,1,1,2
1,255,6.599999999999994,550000,0.98,2,10,1,1,1
1,84,4.900000000000006,855000,1.53,8,10,1,0,1
1,95,3.700000000000003,625000,1.12,7,10,1,0,1
1,77,1.5999999999999943,972500,1.74,7,10,1,0,2
1,173,10.200000000000003,977500,1.75,4,10,1,1,2
1,169,5.299999999999997,900000,1.61,4,10,2,2,3
1,170,0.0,739000,1.32,4,10,1,0,1
1,16,0.9000000000000057,663000,1.18,9,10,2,0,1
1,119,5.900000000000006,780000,1.39,6,10,1,0,1
1,303,8.099999999999994,918000,1.64,12,10,2,1,1
1,133,0.0,938000,1.68,5,10,1,1,1
1,99,5.099999999999994,835000,1.49,6,9,5,6,1
1,124,4.299999999999997,1080000,1.93,5,9,1,0,2
1,203,1.4000000000000057,630000,1.12,3,9,1,0,2
1,298,10.299999999999997,1075000,1.41,7,5,1,2,1
1,92,3.4000000000000057,1100000,1.45,2,5,5,3,4
1,127,4.099999999999994,1040000,1.37,1,5,1,0,1
1,149,2.9000000000000057,630000,0.83,9,2,1,0,1
1,68,2.9000000000000057,825000,1.09,11,2,1,0,1
1,239,8.400000000000006,750000,0.99,3,11,2,3,3
1,135,6.900000000000006,800000,1.05,6,11,1,1,1
1,118,0.9000000000000057,1367000,1.8,6,10,1,0,1
1,94,3.299999999999997,850000,1.12,6,9,2,1,2
1,154,6.0,845000,1.11,4,9,1,0,1
1,202,7.5,1470000,1.93,3,9,1,1,2
1,112,1.4000000000000057,1380000,1.82,5,9,1,0,2
1,199,19.799999999999997,1800000,2.37,3,9,1,2,1
1,456,28.099999999999994,1150000,1.28,3,6,5,11,2
1,120,1.2999999999999972,660000,0.73,2,6,3,0,2
1,108,6.900000000000006,605000,0.67,2,5,2,4,2
1,254,7.099999999999994,1300000,1.44,9,5,2,2,3
1,91,10.200000000000003,628000,0.7,2,5,1,0,1
1,163,8.799999999999997,2243000,2.49,11,5,1,0,2
1,223,16.0,520000,0.58,9,5,1,2,2
1,187,15.099999999999994,678000,0.75,10,5,1,1,1
1,217,8.400000000000006,1620000,1.8,9,4,2,7,4
1,259,14.700000000000003,610000,0.68,8,4,2,3,1
1,78,12.299999999999997,965000,1.07,1,4,3,6,1
1,237,17.400000000000006,1280000,1.42,8,4,1,3,1
1,371,7.0,1395000,1.55,4,5,1,0,2
1,329,20.700000000000003,1110000,1.23,5,4,1,3,3
1,81,0.7999999999999972,1834000,2.04,1,4,1,0,1
1,225,4.5,1528000,1.7,7,3,1,0,1
1,351,12.700000000000003,2920000,3.24,3,3,1,0,2
1,232,18.700000000000003,1372000,1.52,7,3,1,1,1
1,84,4.099999999999994,2200000,2.44,12,2,2,2,2
1,128,0.0,869000,0.97,10,2,2,2,2
1,170,2.9000000000000057,640000,0.71,8,2,2,3,1
1,119,5.5,585000,0.65,10,2,1,0,2
1,142,13.799999999999997,1550000,1.72,9,1,1,0,1
1,149,12.5,2100000,2.33,8,1,1,0,3
1,211,16.099999999999994,2850000,3.17,6,1,4,8,4
1,261,9.200000000000003,843000,0.94,5,1,1,2,1
1,261,12.5,3500000,3.89,5,1,9,7,1
1,217,15.700000000000003,1475000,1.64,6,1,1,3,1
1,109,1.7999999999999972,820000,0.91,9,1,1,0,1
1,245,4.900000000000006,692500,0.77,5,1,2,2,2
1,92,38.0,930000,1.03,10,1,3,4,2
1,83,0.0,1399500,1.56,10,12,1,0,1
1,182,0.0,660000,0.73,6,12,1,0,1
1,242,1.7999999999999972,2650000,2.94,4,12,2,0,4
1,76,0.0,2088000,2.32,10,12,1,0,3
1,111,0.7999999999999972,868000,0.96,8,12,2,0,3
1,192,4.799999999999997,903000,1.0,5,12,1,1,1
1,210,5.599999999999994,820000,0.91,4,11,1,2,2
1,274,6.200000000000003,1340000,1.49,2,11,1,0,1
1,126,1.5999999999999943,490000,0.54,6,11,1,0,1
1,151,3.9000000000000057,720000,0.8,5,10,2,0,5
1,224,7.599999999999994,600000,0.67,3,10,1,1,1
1,319,3.5,655000,0.73,12,10,3,1,2
1,77,17.0,2400000,2.67,8,10,3,1,3
1,173,0.0,999000,1.11,4,10,4,1,5
1,114,0.5,635000,0.71,6,10,1,0,1
1,103,0.0,900000,1.0,6,10,3,2,3
1,85,2.5999999999999943,720000,0.8,7,10,1,0,3
1,214,10.299999999999997,860000,0.96,3,10,1,4,2
1,304,6.5,1775000,1.97,11,9,6,10,2
1,327,5.0,755000,0.84,11,9,1,2,1
1,92,4.400000000000006,525000,0.58,6,9,1,0,1
1,92,0.0,412000,0.46,6,9,2,0,3
1,139,10.099999999999994,760000,0.84,5,9,1,2,1
1,140,8.799999999999997,1175000,1.23,1,6,2,2,1
1,237,1.9000000000000057,1030000,1.08,10,6,1,1,2
1,169,14.700000000000003,1278000,1.34,12,6,3,7,4
1,82,2.299999999999997,1660000,1.74,3,6,3,0,3
1,400,20.0,1760000,1.84,4,5,4,8,2
1,264,12.0,1398000,1.46,8,5,2,0,1
1,409,22.5,999000,1.05,3,5,1,0,1
1,265,12.299999999999997,963000,1.01,6,3,1,3,1
1,232,5.0,940000,1.26,10,5,1,0,3
1,130,2.299999999999997,878000,1.18,1,5,2,3,1
1,229,8.400000000000006,740000,0.99,10,5,1,1,1
1,389,22.5,775000,1.04,4,5,2,5,3
1,98,4.599999999999994,1095000,1.47,2,5,2,0,2
1,283,8.700000000000003,775000,1.04,7,5,1,3,2
1,196,5.200000000000003,786000,1.06,10,5,1,1,1
1,41,2.299999999999997,770000,1.03,3,5,1,0,1
1,493,11.200000000000003,1410000,1.89,12,5,1,3,4
1,256,13.900000000000006,713000,0.96,8,5,1,4,1
1,239,7.799999999999997,820000,1.1,9,5,1,2,1
1,91,1.0999999999999943,915000,1.23,1,4,1,0,2
1,134,1.4000000000000057,1230000,1.65,12,4,1,0,1
1,37,4.400000000000006,1098000,1.47,3,4,1,1,2
1,184,3.0,900000,1.21,10,4,2,1,4
1,132,2.700000000000003,680000,0.91,12,4,1,0,1
1,134,3.0,1065000,1.43,11,4,2,1,1
1,78,2.299999999999997,1200000,1.61,1,4,4,3,2
1,266,12.700000000000003,1048000,1.41,7,4,1,2,1
1,318,10.900000000000006,765000,1.03,5,4,1,4,3
